Brand,TotalPurchaseDollars,TotalSalesDollars,GrossProfit,TotalPurchaseQuantity,TotalSalesQuantity,ProfitMargin,StockTurnover
25154,34.0,3748.5,1857.25,2,150.0,49.54648526077097,75.0
25156,65.78,2299.54,1116.8799999999999,2,46.0,48.56971394278855,23.0
25157,3471.2599999999998,7716.9,2122.8199999999997,338,510.0,27.50871463929816,1.5088757396449703
25158,2897.28,14740.18,5921.45,288,982.0,40.172168860895866,3.4097222222222223
25159,394.5,4332.28,1968.8899999999999,50,372.0,45.44697018659921,7.44
25160,373.92,2533.84,1079.96,48,216.0,42.62147570485903,4.5
25161,789.0,3976.2200000000003,1593.6100000000001,100,378.0,40.078516782270604,3.78
25162,3881.02,15496.9,5807.94,118,310.0,37.478076260413374,2.6271186440677967
25163,67178.16,103462.66,18142.25,20734,20734.0,17.53507014028056,1.0
25171,508.32,767.52,129.6,48,48.0,16.885553470919323,1.0
25176,1141.44,1481.2,169.88,328,280.0,11.469079125033756,0.8536585365853658
25179,1557.48,4311.780000000001,1377.1500000000003,12,22.0,31.93924550881539,1.8333333333333333
25181,901.88,14590.48,6844.3,14,152.0,46.90935459285781,10.857142857142858
25184,34.46,3698.52,1832.03,2,148.0,49.53413797951613,74.0
25185,13096.8,16597.92,1750.5599999999995,1070,1008.0,10.5468637034038,0.9420560747663551
25186,848.6800000000001,16081.62,7616.47,98,1238.0,47.36133548734518,12.63265306122449
25187,1189.74,10924.380000000001,4867.320000000001,158,962.0,44.55465664870684,6.0886075949367084
25188,455.84000000000003,6798.74,3171.45,74,726.0,46.64761411673339,9.81081081081081
25190,3339.84,11948.68,4304.42,142,332.0,36.02423029154685,2.3380281690140845
25191,1231.4399999999998,891.28,-170.07999999999993,168,72.0,-19.082667624091187,0.42857142857142855
25192,3528.7200000000003,299.96,-1614.38,72,4.0,-538.198426456861,0.05555555555555555
25194,8265.599999999999,11145.439999999999,1439.92,720,656.0,12.91936433195998,0.9111111111111111
25195,12427.08,17158.44,2365.6799999999994,174,156.0,13.787267373957071,0.896551724137931
25196,6266.5199999999995,2015.28,-2125.62,338,72.0,-105.47516970346551,0.21301775147928995
25197,49665.0,73495.1,11915.050000000003,500,490.0,16.212033183164596,0.98
25198,12005.76,10418.14,-793.8100000000004,676,386.0,-7.619498298160712,0.5710059171597633
25199,6670.4800000000005,4554.58,-1057.9500000000003,796,342.0,-23.22826693130871,0.4296482412060301
25200,13240.24,10813.94,-1213.1499999999996,1508,806.0,-11.218390336916976,0.5344827586206896
25201,8612.539999999999,13179.06,2283.26,694,694.0,17.324907846234865,1.0
25202,90722.88,133017.06,21147.089999999997,11118,11094.0,15.898028418309648,0.9978413383702105
25203,676.4,6858.72,3091.1600000000003,76,528.0,45.06905078498612,6.947368421052632
25204,816.0,10395.84,4789.92,48,416.0,46.07535321821036,8.666666666666666
25205,568.8,875.88,153.54000000000002,12,12.0,17.529798602548297,1.0
25206,729.5999999999999,7199.2,3234.8,12,80.0,44.93277030781198,6.666666666666667
25210,48466.32000000001,56816.38,4175.029999999995,3394,2762.0,7.348285828840197,0.8137890394814379
25211,62995.799999999996,96385.8,16695.000000000004,7420,7420.0,17.32101616628176,1.0
25212,78542.88,77526.26,-508.31000000000495,7368,6374.0,-0.6556617074008277,0.8650922909880565
25216,18895.18,16418.0,-1238.5900000000001,1954,1900.0,-7.544097941283957,0.9723643807574207
25220,972.48,623.5600000000001,-174.45999999999998,96,44.0,-27.978061453589063,0.4583333333333333
25221,165.36,239.76,37.19999999999999,24,24.0,15.51551551551551,1.0
25222,975.24,1510.92,267.84000000000003,108,108.0,17.726947819871338,1.0
25224,518.4,31.98,-243.20999999999998,48,2.0,-760.5065666041276,0.041666666666666664
25225,3072.64,4059.7200000000003,493.5400000000002,32,28.0,12.156996048988605,0.875
25226,7222.320000000001,6362.52,-429.9000000000001,252,148.0,-6.756756756756757,0.5873015873015873
25228,2244.0,1507.48,-368.26,120,52.0,-24.42884814392231,0.43333333333333335
25229,2899.32,985.66,-956.8300000000002,148,34.0,-97.07505630744883,0.22972972972972974
25236,26585.28,24368.739999999998,-1108.2700000000004,2172,1526.0,-4.547916716252053,0.7025782688766115
25244,514.08,417.62,-48.23000000000002,72,38.0,-11.548776399597726,0.5277777777777778
25246,340.32,131.88,-104.22,48,12.0,-79.02638762511374,0.25
25250,223.92,335.76,55.92,24,24.0,16.654753395282345,1.0
25252,6540.3,7737.42,598.56,338,258.0,7.735911970656885,0.7633136094674556
25253,3934.48,5916.3,990.9100000000001,374,370.0,16.748812602471137,0.9893048128342246
25254,5874.24,5541.58,-166.32999999999993,696,442.0,-3.0014905496266393,0.6350574712643678
25255,8279.64,10602.66,1161.5100000000002,654,534.0,10.954892451516885,0.8165137614678899
25256,7525.8,10533.8,1503.9999999999995,678,620.0,14.277848449752224,0.9144542772861357
25257,11548.12,12909.74,680.8099999999995,556,426.0,5.273615115408982,0.7661870503597122
25258,5877.28,7734.08,928.4000000000001,674,632.0,12.004013405602219,0.9376854599406528
25259,4778.66,7275.38,1248.3600000000001,674,662.0,17.15869136732377,0.9821958456973294
25260,13566.66,19735.3,3084.3199999999997,2614,2470.0,15.628442435635638,0.944912012241775
25262,4683.12,2728.18,-977.47,456,182.0,-35.82864766987516,0.3991228070175439
25264,8544.64,31904.18,11679.77,416,982.0,36.608902031019134,2.360576923076923
25265,1336.3000000000002,7824.18,3243.94,46,182.0,41.46044697335695,3.9565217391304346
25268,1586.72,1454.88,-65.91999999999996,188,112.0,-4.530957879687668,0.5957446808510638
25269,212159.63999999998,376667.72000000003,82254.04000000002,45922,44912.0,21.837294685087432,0.9780061843996342
25270,929.88,1137.0,103.56,378,300.0,9.108179419525065,0.7936507936507936
25273,729.36,419.71999999999997,-154.82000000000002,72,28.0,-36.886495759077484,0.3888888888888889
25275,583.2,599.5,8.149999999999977,72,50.0,1.3594662218515392,0.6944444444444444
25279,322.56,5249.58,2463.5099999999998,4,42.0,46.927754220337626,10.5
25280,207.84,311.76,51.959999999999994,24,24.0,16.666666666666664,1.0
25281,22765.04,24371.1,803.0299999999988,1762,1290.0,3.295009252762489,0.7321225879682179
25282,23106.5,28624.839999999997,2759.1699999999983,1850,1516.0,9.639075711864237,0.8194594594594594
25283,1799.28,12994.8,5597.759999999999,108,520.0,43.07692307692307,4.814814814814815
25284,62255.4,85305.62,11525.109999999997,2580,2438.0,13.510375986951384,0.9449612403100776
25285,3172.46,13608.779999999999,5218.16,254,722.0,38.34406904954008,2.84251968503937
25286,2899.58,18418.239999999998,7759.329999999999,226,976.0,42.12850956443178,4.31858407079646
25288,2525.76,2239.72,-143.0200000000002,48,28.0,-6.385619631025316,0.5833333333333334
25289,51986.96,72402.42,10207.73,11156,10358.0,14.098603333976959,0.9284689852993905
25290,77498.72,109630.26,16065.769999999997,11248,10974.0,14.654503236606386,0.9756401137980085
25291,76395.95999999999,69585.31999999999,-3405.3199999999997,6156,3868.0,-4.893733333409978,0.6283300844704354
25292,19883.5,29615.3,4865.9,2470,2470.0,16.430358632193492,1.0
25293,1186.8000000000002,1439.28,126.2399999999999,92,72.0,8.771052192763042,0.782608695652174
25295,54513.68,79040.88,12263.600000000002,7912,7912.0,15.515515515515519,1.0
25301,558.72,339.79999999999995,-109.46000000000004,48,20.0,-32.21306650971161,0.4166666666666667
25302,1864.7999999999997,2072.7799999999997,103.99000000000001,168,122.0,5.016933779754726,0.7261904761904762
25304,1142.4,279.92,-431.24,48,8.0,-154.0583023721063,0.16666666666666666
25305,1183.68,1099.56,-42.06000000000006,72,44.0,-3.8251664302084527,0.6111111111111112
25306,1083.36,69.98,-506.68999999999994,48,2.0,-724.0497284938552,0.041666666666666664
25310,934.08,749.5,-92.29000000000002,96,50.0,-12.313542361574385,0.5208333333333334
25317,2352.2400000000002,1599.68,-376.2800000000001,72,32.0,-23.52220444088818,0.4444444444444444
25319,3096.0,3897.0,400.5,360,300.0,10.277136258660507,0.8333333333333334
25321,207.84,38.94,-84.45,48,6.0,-216.87211093990757,0.125
25324,1184.16,227.94,-478.11,48,6.0,-209.75256646485917,0.125
25325,608.16,73.98,-267.09,24,2.0,-361.03000811030006,0.08333333333333333
25327,1803.1999999999998,2209.22,203.01,92,78.0,9.189216103421117,0.8478260869565217
25333,3456.7999999999997,4926.5199999999995,734.8599999999999,596,548.0,14.916411584647987,0.9194630872483222
25334,1641.6,1918.08,138.24,240,192.0,7.207207207207208,0.8
25335,2083.68,6071.08,1993.7,48,92.0,32.83929712670563,1.9166666666666667
25337,12298.0,24635.5,6168.75,1100,1450.0,25.04008443100404,1.3181818181818181
25338,973.8,8398.32,3712.2599999999998,30,168.0,44.20241191095362,5.6
25339,1243.08,10566.98,4661.95,54,302.0,44.11809239726014,5.592592592592593
25341,2595.88,6719.76,2061.94,14,24.0,30.684726835482216,1.7142857142857142
25348,568.32,863.52,147.59999999999997,48,48.0,17.092829349638684,1.0
25349,690.1999999999999,0.0,-345.09999999999997,70,0.0,-inf,0.0
25351,421.52,615.5600000000001,97.02000000000004,44,44.0,15.76125804145819,1.0
25352,42968.64,31798.48,-5585.08,4576,3832.0,-17.563984190439292,0.8374125874125874
25353,3448.7999999999997,7946.32,2248.76,360,568.0,28.299388899515755,1.5777777777777777
25354,4539.360000000001,4957.5199999999995,209.07999999999947,336,248.0,4.217431296293298,0.7380952380952381
25355,718.08,87.96,-315.06,48,4.0,-358.18553888130975,0.08333333333333333
25356,2043.3600000000001,2726.7599999999998,341.6999999999998,144,124.0,12.531355894908236,0.8611111111111112
25357,1183.26,1143.48,-19.889999999999986,78,52.0,-1.739427012278307,0.6666666666666666
25358,1019.04,0.0,-509.52,24,0.0,-inf,0.0
25360,1165.3400000000001,1599.8,217.2299999999999,22,20.0,13.578572321540186,0.9090909090909091
25361,979.1999999999999,919.54,-29.829999999999984,72,46.0,-3.2440133110033265,0.6388888888888888
25364,1568.4,2399.76,415.68000000000006,24,24.0,17.32173217321732,1.0
25365,424.32,155.96,-134.18,16,4.0,-86.03488073865093,0.25
25367,430.24,233.94,-98.15,16,6.0,-41.95520218859537,0.375
25371,328.32,199.8,-64.25999999999999,48,20.0,-32.162162162162154,0.4166666666666667
25373,62136.72,100887.54,19375.409999999996,8028,7846.0,19.204958312988897,0.9773293472845043
25374,747.36,1150.56,201.59999999999997,144,144.0,17.521902377972467,1.0
25375,13333.32,18041.94,2354.3099999999995,2002,1806.0,13.04909560723514,0.9020979020979021
25376,6735.12,5717.36,-508.8800000000001,266,264.0,-8.90061147102859,0.9924812030075187
25378,1069.2,1582.02,256.40999999999997,198,198.0,16.20775969962453,1.0
25381,139.68,3024.22,1442.27,12,178.0,47.690644199165405,14.833333333333334
25382,4944.96,8743.14,1899.0899999999997,404,486.0,21.72091491157639,1.202970297029703
25383,1961.96,5361.04,1699.54,154,296.0,31.701684747735513,1.922077922077922
25386,14171.08,29594.08,7711.500000000001,428,592.0,26.057576380140894,1.3831775700934579
25387,50665.4,75544.38,12439.490000000002,7562,7562.0,16.466466466466468,1.0
25389,473.28,359.76,-56.75999999999999,48,24.0,-15.777184789859906,0.5
25390,249.12,383.76,67.32,24,24.0,17.542213883677295,1.0
25401,254.16,383.76,64.8,24,24.0,16.885553470919323,1.0
25406,275.52,0.0,-137.76,24,0.0,-inf,0.0
25411,7589.3,5449.44,-1069.9300000000003,290,256.0,-19.633760533192408,0.8827586206896552
25414,1265.04,1846.32,290.64,168,168.0,15.741583257506825,1.0
25415,3178.0,10249.58,3535.79,350,642.0,34.49692572768836,1.8342857142857143
25416,20998.399999999998,20666.72,-165.83999999999833,772,528.0,-0.8024495420656897,0.6839378238341969
25417,16352.0,30123.859999999997,6885.9299999999985,1400,1414.0,22.858723948391738,1.01
25418,6845.740000000001,9935.1,1544.6799999999998,1682,1690.0,15.547704602872642,1.004756242568371
25419,58517.759999999995,103459.48,22470.86,6272,6252.0,21.71947896896447,0.9968112244897959
25423,3329.92,20773.06,8721.57,22,94.0,41.98500365377079,4.2727272727272725
25425,595.68,863.76,134.04000000000002,24,24.0,15.518199499861074,1.0
25426,9277.68,3238.3799999999997,-3019.6500000000005,696,162.0,-93.24569692253537,0.23275862068965517
25427,9998.44,12848.94,1425.25,362,306.0,11.092354700076426,0.8453038674033149
25428,1466.8,2067.24,300.2199999999999,76,76.0,14.522745302915963,1.0
25429,340.56,527.76,93.6,24,24.0,17.735334242837652,1.0
25430,603.36,719.46,58.05000000000001,72,54.0,8.06855141356017,0.75
25431,1020.96,1318.8,148.91999999999996,144,120.0,11.292083712465875,0.8333333333333334
25432,190.08,275.76,42.83999999999999,24,24.0,15.535248041775453,1.0
25444,1291.68,3569.1,1138.71,46,90.0,31.90468185256788,1.9565217391304348
25445,17535.98,19230.379999999997,847.1999999999989,1298,962.0,4.405529167910354,0.7411402157164869
25448,3264.16,4839.56,787.7000000000003,46,44.0,16.276273049616087,0.9565217391304348
25449,2781.36,2099.94,-340.71000000000004,12,6.0,-16.224749278550817,0.5
25457,617.64,944.98,163.67000000000002,2,2.0,17.31994327922284,1.0
25458,3637.26,4689.96,526.3499999999999,242,204.0,11.222910216718263,0.8429752066115702
25459,2570.4,2045.38,-262.51,120,62.0,-12.834289960789679,0.5166666666666667
25462,623.1,8543.38,3960.1399999999994,30,262.0,46.35331683713003,8.733333333333333
25464,653.24,1005.96,176.36,4,4.0,17.531512187363315,1.0
25465,14956.26,11278.12,-1839.0699999999997,374,188.0,-16.306529811706202,0.5026737967914439
25466,1066.24,551.54,-257.35,136,46.0,-46.66026036189579,0.3382352941176471
25467,447.97999999999996,9046.38,4299.2,26,362.0,47.523981968478004,13.923076923076923
25468,551.04,107.94,-221.54999999999998,48,6.0,-205.25291828793772,0.125
25478,1167.36,899.5,-133.92999999999995,96,50.0,-14.8893829905503,0.5208333333333334
25480,25295.76,22995.48,-1150.1399999999994,1434,852.0,-5.001591617135191,0.5941422594142259
25481,1729.44,2145.42,207.99,72,58.0,9.694605252118468,0.8055555555555556
25482,3197.46,4826.78,814.6599999999999,322,322.0,16.877918612408273,1.0
25484,7217.98,10686.06,1734.04,602,594.0,16.22712206369794,0.9867109634551495
25493,1016.64,799.5,-108.57,96,50.0,-13.579737335834896,0.5208333333333334
25494,77.4,0.0,-38.7,12,0.0,-inf,0.0
25496,8200.8,12017.32,1908.2600000000002,670,668.0,15.879247619269524,0.9970149253731343
25497,5295.84,8155.92,1430.04,408,408.0,17.53376688344172,1.0
25499,405.36,599.88,97.25999999999999,12,12.0,16.213242648529704,1.0
25500,222.48,335.88,56.7,12,12.0,16.881028938906752,1.0
25502,26758.0,33886.439999999995,3564.2199999999975,1574,1356.0,10.518130556057226,0.8614993646759848
25503,25082.88,34736.1,4826.609999999999,1536,1390.0,13.895083213141369,0.9049479166666666
25504,81637.56,121571.38,19966.910000000003,11062,11062.0,16.42402183803458,1.0
25505,74104.28,108071.82,16983.770000000004,11194,10818.0,15.715262313524473,0.9664105770948722
25506,37886.76,54987.18,8550.21,7258,6882.0,15.54946080159048,0.9481950950675118
25507,4243.2,3093.42,-574.8899999999999,520,258.0,-18.584285354074126,0.49615384615384617
25508,83770.56,65195.759999999995,-9287.400000000001,6844,3624.0,-14.24540491590251,0.5295149035651666
25509,35764.3,53612.9,8924.3,6710,6710.0,16.64580725907384,1.0
25510,68796.88,92633.22,11918.169999999998,5288,4878.0,12.865978317497758,0.9224659606656581
25511,139426.56,145431.16,3002.300000000003,11466,8084.0,2.0644131560251617,0.7050409907552765
25512,308.7,4874.9400000000005,2283.1200000000003,10,106.0,46.8338071853192,10.6
25513,3419.9199999999996,4397.799999999999,488.9399999999998,248,220.0,11.117831643094272,0.8870967741935484
25514,19051.920000000002,18068.4,-491.7600000000002,564,360.0,-2.7216577007372,0.6382978723404256
25515,26649.84,38927.28,6138.719999999999,4872,4872.0,15.76971214017522,1.0
25517,29540.56,32732.18,1595.8099999999995,2996,2982.0,4.875355078702364,0.9953271028037384
25519,45524.159999999996,57802.5,6139.170000000002,4752,4750.0,10.620942000778516,0.9995791245791246
25520,30901.02,36336.66,2717.8200000000015,4274,3134.0,7.47955370691748,0.7332709405708938
25521,69479.4,67515.2,-982.0999999999985,5386,4480.0,-1.454635400620895,0.8317861121425919
25522,62812.0,89850.0,13519.0,15320,15000.0,15.046188091263216,0.97911227154047
25523,236.64,359.76,61.56,24,24.0,17.11140760507005,1.0
25524,89502.4,90680.08,588.8400000000038,6760,5992.0,0.6493598152979174,0.8863905325443787
25526,1807.8,2506.68,349.43999999999994,138,132.0,13.940351381109672,0.9565217391304348
25527,7701.839999999999,8399.44,348.80000000000064,76,56.0,4.152657796234042,0.7368421052631579
25528,7151.4,7439.38,143.99000000000024,90,62.0,1.935510754928505,0.6888888888888889
25531,79497.59999999999,100981.84,10742.120000000003,5070,4816.0,10.637675051276549,0.9499013806706115
25532,133.32,199.96,33.32000000000001,4,4.0,16.66333266653331,1.0
25535,7521.5,8735.4,606.9499999999998,614,460.0,6.948164938068089,0.749185667752443
25537,82969.2,94090.62,5560.709999999999,7278,5538.0,5.909951491445161,0.7609233305853257
25538,56434.479999999996,74002.28,8783.900000000001,6824,6172.0,11.869769417915235,0.9044548651817116
25539,78784.08,109909.98,15562.949999999997,11112,11002.0,14.159724166995568,0.990100791936645
25540,78510.6,113766.68000000001,17628.04,8308,8132.0,15.494905889844022,0.9788155994222436
25541,3749.96,5726.44,988.2399999999998,964,956.0,17.257493311725955,0.991701244813278
25542,675.5,239.88,-217.81,50,12.0,-90.79956644989161,0.24
25544,18595.48,17107.86,-743.8099999999995,2342,1614.0,-4.347767634292071,0.6891545687446626
25545,700.92,719.76,9.420000000000016,36,24.0,1.30876958986329,0.6666666666666666
25548,1227.32,299.8,-463.76,122,20.0,-154.68979319546364,0.16393442622950818
25549,159.84,239.76,39.959999999999994,24,24.0,16.666666666666664,1.0
25550,940.04,779.22,-80.40999999999997,142,78.0,-10.319293652626982,0.5492957746478874
25553,5646.0,5471.24,-87.38000000000011,120,76.0,-1.5970785416103135,0.6333333333333333
25554,102587.36,85349.36,-8619.0,11224,10664.0,-10.098494001595325,0.9501069137562367
25555,19666.02,18395.4,-635.3099999999995,718,460.0,-3.453635147917411,0.6406685236768802
25557,21775.6,32201.5,5212.950000000001,2222,2050.0,16.188531590143317,0.9225922592259226
25559,312.96,59.88,-126.53999999999999,96,12.0,-211.32264529058116,0.125
25560,65256.96,94425.78,14584.41,11136,11122.0,15.445368838891243,0.998742816091954
25561,56334.6,78849.1,11257.250000000004,7890,7890.0,14.276954334291709,1.0
25562,14182.5,16657.62,1237.5599999999995,310,238.0,7.429392674343631,0.7677419354838709
25563,7675.360000000001,11942.380000000001,2133.51,356,362.0,17.865031928309097,1.0168539325842696
25564,4697.700000000001,6999.3,1150.7999999999997,70,70.0,16.441644164416438,1.0
25565,13584.24,13862.640000000001,139.20000000000073,3972,3336.0,1.0041377399975813,0.8398791540785498
25566,33908.36,14081.16,-9913.6,3862,1084.0,-70.40329063798721,0.28068358363542206
25567,105686.28,82362.32,-11661.979999999996,4284,2168.0,-14.15936316509782,0.5060690943043884
25568,14604.66,22451.9,3923.620000000001,2814,2810.0,17.475670210538976,0.9985785358919688
25569,38414.2,45443.58,3514.6900000000023,3676,2842.0,7.734183794498589,0.7731229597388466
25570,38430.24,56171.64,8870.7,8142,8036.0,15.792132827170438,0.9869810857283223
25572,46319.3,44040.62,-1139.3400000000001,4790,2938.0,-2.5870208003429562,0.6133611691022964
25573,38537.74,50741.68,6101.970000000001,4694,4232.0,12.025557687486897,0.9015764806135492
25574,26242.56,6762.36,-9740.1,3216,564.0,-144.03403545507783,0.17537313432835822
25575,61461.439999999995,56220.840000000004,-2620.2999999999956,5728,3516.0,-4.660727232108227,0.6138268156424581
25576,43634.36,36038.24,-3798.0600000000013,4774,2576.0,-10.53897193647637,0.5395894428152492
25577,102853.8,152267.16,24706.68,10884,10884.0,16.225875625446747,1.0
25578,49795.2,49855.62,30.210000000002765,5824,3838.0,0.06059497404706383,0.6589972527472527
25581,17311.64,31580.76,7134.5599999999995,2852,3524.0,22.591476582577492,1.2356241234221599
25584,23068.46,17788.579999999998,-2639.9400000000005,1154,1142.0,-14.84064495311037,0.9896013864818024
25585,4848.4,6231.88,691.7400000000002,230,212.0,11.100021181409145,0.9217391304347826
25586,1087.66,1663.6200000000001,287.98,238,238.0,17.310443490701,1.0
25587,36513.28,53437.12,8461.920000000002,6712,6688.0,15.835284536292377,0.9964243146603099
25588,160418.68,110812.86,-24802.909999999996,7918,7914.0,-22.382699986265127,0.9994948219247285
25589,54575.28,77342.58,11383.650000000001,8244,7742.0,14.71847719587322,0.9391072295002426
25590,65577.36,97775.24,16098.940000000002,11096,10876.0,16.465252348140492,0.9801730353280461
25591,2016.84,2627.28,305.22000000000014,84,72.0,11.617338083493198,0.8571428571428571
25592,13060.0,17702.28,2321.1399999999994,2000,1772.0,13.112096294940537,0.886
25593,773.76,137.94,-317.90999999999997,48,6.0,-230.46976946498475,0.125
25594,18215.6,16110.72,-1052.4399999999996,1130,728.0,-6.532544790052833,0.6442477876106195
25596,5198.7,7596.2,1198.75,390,380.0,15.780916774176562,0.9743589743589743
25597,5074.719999999999,6876.5599999999995,900.9200000000001,368,344.0,13.101318100910921,0.9347826086956522
25602,10856.56,9119.52,-868.5199999999995,88,48.0,-9.523746863870022,0.5454545454545454
25603,57296.4,88844.14,15773.869999999999,5026,4986.0,17.754541830220877,0.9920413847990449
25604,4249.32,4749.5,250.09000000000015,68,50.0,5.265606905990107,0.7352941176470589
25605,3474.7200000000003,4408.74,467.00999999999976,144,126.0,10.592822439064218,0.875
25606,1011.0600000000001,835.56,-87.75000000000006,82,44.0,-10.501938819474372,0.5365853658536586
25607,2571.12,2419.56,-75.77999999999997,72,44.0,-3.131974408570152,0.6111111111111112
25608,1630.72,1088.72,-271.0,128,128.0,-24.891615842457195,1.0
25609,12191.06,12375.82,92.38000000000011,742,618.0,0.7464555883973758,0.8328840970350404
25614,402.48,99.96,-151.26000000000002,24,4.0,-151.32052821128454,0.16666666666666666
25618,24466.4,22963.88,-751.2600000000002,1028,912.0,-3.2714854806766116,0.8871595330739299
25621,5820.96,10736.68,2457.86,1086,1132.0,22.89217896034901,1.0423572744014733
25622,9540.7,16803.22,3631.26,1790,1878.0,21.610500844481,1.0491620111731843
25623,2926.7200000000003,5038.42,1055.85,538,558.0,20.955974293528527,1.037174721189591
25625,14202.26,15300.08,548.9099999999999,1402,992.0,3.5876282999827445,0.7075606276747504
25628,799.1999999999999,593.62,-102.78999999999996,72,38.0,-17.315791246925635,0.5277777777777778
25629,318.24,359.79999999999995,20.779999999999973,26,20.0,5.7754307948860415,0.7692307692307693
25630,51345.54,28356.6,-11494.470000000001,1962,940.0,-40.53543090497451,0.47910295616717635
25633,8106.0,11994.0,1944.0,600,600.0,16.208104052026012,1.0
25634,128.88,186.96,29.040000000000006,24,24.0,15.53273427471117,1.0
25637,15736.28,14804.04,-466.1199999999999,602,396.0,-3.1485999767630988,0.6578073089700996
25638,13022.240000000002,12911.8,-55.220000000001164,604,420.0,-0.42767081274494007,0.695364238410596
25640,26484.48,22202.22,-2141.129999999999,2178,2178.0,-9.643765353194405,1.0
25641,575.0799999999999,879.78,152.35000000000002,22,22.0,17.31682920730183,1.0
25643,9688.92,16006.82,3158.95,1228,1118.0,19.735025445403895,0.9104234527687296
25645,32073.899999999998,29511.82,-1281.039999999999,3230,2718.0,-4.340769223992282,0.8414860681114551
25646,297.84,455.76,78.96000000000001,24,24.0,17.324907846234865,1.0
25647,19888.44,31417.32,5764.4400000000005,1482,1668.0,18.347968572749046,1.125506072874494
25649,50397.119999999995,77988.3,13795.590000000004,7368,7570.0,17.689307242240186,1.027415852334419
25650,34812.36,44484.58,4836.110000000001,5364,4142.0,10.871430055088753,0.7721849366144669
25651,676.08,27.98,-324.05,72,2.0,-1158.1486776268764,0.027777777777777776
25652,6213.96,5739.32,-237.32000000000016,842,468.0,-4.134984632325784,0.5558194774346793
25653,7260.639999999999,8817.06,778.21,368,294.0,8.826184691949472,0.7989130434782609
25656,37341.0,51769.06,7214.029999999999,5532,5094.0,13.935022192792374,0.920824295010846
25658,524.04,791.56,133.76,44,44.0,16.89827682045581,1.0
25676,5520.48,3598.5,-960.9899999999998,336,150.0,-26.705293872446845,0.44642857142857145
25678,29228.399999999998,28245.920000000002,-491.23999999999796,2760,2208.0,-1.739153831774635,0.8
25684,11216.7,6811.52,-2202.59,990,848.0,-32.33624800338251,0.8565656565656565
25688,671.76,1007.76,168.0,24,24.0,16.670635865682307,1.0
25689,7670.16,11219.52,1774.6800000000003,1272,1248.0,15.8177889963207,0.9811320754716981
25690,8760.0,13492.5,2366.25,750,750.0,17.53752084491384,1.0
25691,9133.18,13693.54,2280.1800000000003,1246,1246.0,16.65150136487716,1.0
25692,20266.2,21591.4,662.6000000000004,2916,2160.0,3.0688144353770497,0.7407407407407407
25693,27672.82,30989.76,1658.4699999999993,2518,1824.0,5.351671003583117,0.7243844320889595
25694,18900.0,27832.14,4466.07,2800,2786.0,16.04644845850876,0.995
25695,639.6,959.5999999999999,159.99999999999994,40,40.0,16.67361400583576,1.0
25696,63261.0,95818.16,16278.580000000002,9372,9184.0,16.989034229002105,0.9799402475458814
25697,8205.9,1119.84,-3543.0299999999997,170,16.0,-316.38716245177886,0.09411764705882353
25698,228.48,335.76,53.64,24,24.0,15.975696926375985,1.0
25699,88958.40000000001,78880.54,-5038.930000000008,6896,3946.0,-6.388052110190939,0.572215777262181
25700,966.24,479.92,-243.16,24,8.0,-50.66677779629938,0.3333333333333333
25701,1416.96,2111.52,347.28,48,48.0,16.446919754489656,1.0
25702,310.08,455.76,72.84,24,24.0,15.982095839915747,1.0
25703,42235.759999999995,66876.0,12320.120000000003,5572,5600.0,18.422333871643044,1.0050251256281406
25704,46249.26,76525.22,15137.98,6142,6078.0,19.781687658003467,0.9895799413871703
25705,38384.64,56779.56,9197.46,2856,2844.0,16.198540460686907,0.9957983193277311
25706,40022.08,59181.52,9579.719999999998,8408,8408.0,16.187012432259255,1.0
25707,1764.7199999999998,3155.1800000000003,695.2300000000002,76,82.0,22.034559042590285,1.0789473684210527
25708,24515.7,37185.880000000005,6335.090000000002,1122,1012.0,17.036278286274257,0.9019607843137255
25709,111283.2,101600.46,-4841.369999999995,10304,6354.0,-4.765106378455368,0.6166537267080745
25710,34458.68,34625.56,83.43999999999869,4546,4544.0,0.24097805205171757,0.9995600527936648
25711,84573.16,126061.64,20744.239999999998,8692,7836.0,16.455632339861673,0.9015186378278877
25714,53153.1,73368.8,10107.850000000002,1386,1120.0,13.776768871782014,0.8080808080808081
25715,19201.920000000002,30673.64,5735.859999999999,1168,1036.0,18.69963916900635,0.886986301369863
25716,75284.40000000001,112011.88,18363.739999999998,2918,2612.0,16.394457445049575,0.8951336531871145
25718,3896.08,7499.9,1801.9099999999999,8,10.0,24.02578701049347,1.25
25723,29789.44,38288.38,4249.469999999999,5476,4362.0,11.098589180320504,0.7965668371073776
25724,3076.8,4308.46,615.8299999999999,480,454.0,14.293506264419303,0.9458333333333333
25725,42141.6,60479.52,9168.96,7804,6848.0,15.16043778125223,0.8774987186058432
25726,2156.82,3190.94,517.06,206,206.0,16.204002582311166,1.0
25727,6446.72,4899.72,-773.5,56,28.0,-15.786616378078747,0.5
25728,80078.64,101100.42,10510.89,2136,1758.0,10.39648499976558,0.8230337078651685
25729,27902.699999999997,35508.159999999996,3802.7299999999996,1442,1184.0,10.709453826951327,0.8210818307905686
25730,12422.699999999999,9116.96,-1652.87,642,304.0,-18.12961776732595,0.4735202492211838
25731,13449.28,15633.199999999999,1091.9599999999991,848,680.0,6.984878335849341,0.8018867924528302
